tender_id,state,department,winning_supplier,award_value,estimated_value,number_of_bidders,contract_duration,flags_str,prelim_risk_score,risk_stratum,value_bucket,source_dataset
2018_MC_19418_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,GOKUL THAKUR,1741174.0,1380000.0,10,13.71875,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_PWD_19513_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER B AND R SOLAN,UNIPRO,124814103.0,109638053.0,6,19.62847222222222,NONE,0,LOW_RISK,MEGA (>5Cr),HIMACHAL_PRADESH
UTT-UT-2021-01198,UTTAR PRADESH,NOIDA INDUSTRIAL DEVELOPMENT AUTH,NCC LIMITED INFRASTRUCTURE,2485437.42,2301330.94,1,21.0,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
RAJ-RA-2021-01200,RAJASTHAN,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,DILIP BUILDCON LIMITED,4488923.61,4400905.5,3,4.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),RAJASTHAN
2018_HPIPH_19015_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,VIPAN KUMAR,2777477.0,1316908.0,4,20.791666666666668,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
RAJ-RA-2021-01078,RAJASTHAN,MEDICAL HEALTH SERVICES JAIPUR,SHARMA ENGINEERING WORKS,91059349.5,67451370.0,3,30.0,"RF-5, RF-6",35,HIGH_RISK,MEGA (>5Cr),RAJASTHAN
UTT-UT-2021-01114,UTTAR PRADESH,NOIDA INDUSTRIAL DEVELOPMENT AUTH,KNR CONSTRUCTION,19312819.47,14305792.2,8,4.0,"RF-4, RF-5, RF-6",50,HIGH_RISK,LARGE (50L-5Cr),UTTAR_PRADESH
KAR-KA-2021-01040,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,LARSEN AND TOUBRO CONSTRUCTION,6712962.43,4972564.77,3,6.0,"RF-4, RF-5, RF-6",50,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
UTT-UT-2021-01242,UTTAR PRADESH,NOIDA INDUSTRIAL DEVELOPMENT AUTH,BHARAT DIAGNOSTIC SYSTEMS,4692517.03,4939491.61,2,30.0,"RF-3, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
CEN-CE-2021-01147,CENTRAL,NHAI HIGHWAYS,GUPTA AND SONS CONTRACTOR,8004306.84,7847359.64,2,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
2017_MC_17869_1,HIMACHAL PRADESH,EXCEUTIVE ENGINEER,HAMINDER PAL,7963417.0,7485896.0,6,17.041666666666668,NONE,0,LOW_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2017_PWD_15102_4,HIMACHAL PRADESH,EXECUTIVE ENGINEER PUBLIC WORKS DEPARTMENT PAONTA SAHIB,MANOJ CHAWLA,1172051.0,1229945.0,5,15.20138888888889,RF-6,15,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01335,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,KNR CONSTRUCTION,6642177.8,4920131.7,5,30.0,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
CEN-CE-2021-01299,CENTRAL,CENTRAL PUBLIC WORKS DEPARTMENT,KNR CONSTRUCTION,4717689.64,4102338.82,2,4.0,"RF-3, RF-4, RF-6",50,HIGH_RISK,MEDIUM (10L-50L),CENTRAL_CPPP
MAH-MA-2021-01174,MAHARASHTRA,WATER RESOURCES DEPARTMENT MAHARASHTRA,SHARMA ENGINEERING WORKS,19203531.49,21822194.87,4,21.0,RF-6,15,MEDIUM_RISK,LARGE (50L-5Cr),MAHARASHTRA
2017_HPIPH_17737_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVN NO 1 UNA HP,EXPERT DRILLERS,3455580.0,2266290.0,5,10.229166666666666,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_PWD_20222_4,HIMACHAL PRADESH,EXECUTIVE ENGINEER,ANKIT GARG,823975.0,1019308.0,2,18.041666666666668,NONE,0,LOW_RISK,SMALL (<10L),HIMACHAL_PRADESH
2018_PWD_19648_4,HIMACHAL PRADESH,EXECUTIVE ENGINEER CHAMBA DIVISION HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT CHAMBA,SAHAB SINGH THAKUR,1067450.0,810041.0,2,18.67708333333333,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
MAH-MA-2021-01250,MAHARASHTRA,WATER RESOURCES DEPARTMENT MAHARASHTRA,VANGUARD POWER SERVICES,6673105.56,4943041.15,3,14.0,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
RAJ-RA-2021-01049,RAJASTHAN,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,SHARMA ENGINEERING WORKS,4741857.83,4991429.3,2,6.0,"RF-3, RF-4, RF-6",50,HIGH_RISK,MEDIUM (10L-50L),RAJASTHAN
RAJ-RA-2021-01128,RAJASTHAN,RAJASTHAN PUBLIC WORKS DEPARTMENT,LARSEN AND TOUBRO CONSTRUCTION,366772225.02,318932369.58,2,4.0,"RF-4, RF-6",30,HIGH_RISK,MEGA (>5Cr),RAJASTHAN
2016_MC_10913_2,HIMACHAL PRADESH,EXECUTIVE ENGINEEER,AJAY,4100309.0,3117712.0,4,18.89583333333333,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
MAH-MA-2021-01251,MAHARASHTRA,PUBLIC HEALTH DEPT MUMBAI,TATA PROJECTS LIMITED,6742060.28,5862661.12,4,21.0,RF-6,15,MEDIUM_RISK,LARGE (50L-5Cr),MAHARASHTRA
UTT-UT-2021-01118,UTTAR PRADESH,MEDICAL HEALTH FAMILY WELFARE LUCKNOW,GUPTA AND SONS CONTRACTOR,20890868.41,21990387.8,1,4.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,LARGE (50L-5Cr),UTTAR_PRADESH
KAR-KA-2021-01076,KARNATAKA,KARNATAKA RURAL INFRASTRUCTURE,SHREE BALAJI ENTERPRISE,5662691.81,4924079.83,1,21.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
UTT-UT-2021-01146,UTTAR PRADESH,UTTAR PRADESH PUBLIC WORKS DEPARTMENT,LARSEN AND TOUBRO CONSTRUCTION,1995397.03,1956271.6,1,30.0,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
2017_UDDHP_18345_1,HIMACHAL PRADESH,EXECUTIVE OFFICER MC SOLAN,VIRENDER THAKUR,389423.0,250000.0,3,5.333333333333333,"RF-4, RF-5, RF-6",50,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2018_PWD_20119_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER DHAMI,ATUL SHARMA,2316669.0,1661969.0,1,12.0625,"RF-1, RF-5, RF-6",60,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01349,CENTRAL,INDIAN RAILWAYS,PNC INFRATECH LIMITED,112892674.02,83624202.98,1,21.0,"RF-1, RF-5, RF-6",60,HIGH_RISK,MEGA (>5Cr),CENTRAL_CPPP
2017_PWD_14660_2,HIMACHAL PRADESH,EXECUTIVE ENGINEER,BISHAN DASS,5686429.0,5275693.0,3,22.92708333333333,NONE,0,LOW_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2014_HPIPH_4957_1-2466,HIMACHAL PRADESH,EXECUTIVE ENGINEER,AJEEV KUMAR,1879505.0,1879505.0,5,27.75,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2017_HPIPH_18500_1,HIMACHAL PRADESH,EXECUTIVE ENGINERR,SUSHIL CHAUHAN,2495280.0,2432898.0,2,17.635416666666668,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2016_MC_10913_3,HIMACHAL PRADESH,EXECUTIVE ENGINEEER,AJAY,10745946.0,7128573.0,2,18.875,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2017_PWD_14703_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER MANDI DIVN NO I HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT MANDI,AJAY PATHANIA,1806260.0,1426768.0,1,20.166666666666668,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2017_UDDHP_18187_1,HIMACHAL PRADESH,EXECUTIVE OFFICER MC SOLAN,VIRENDER THAKUR,387250.0,324796.0,3,6.333333333333333,"RF-4, RF-6",30,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_HPIPH_18142_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,REBOUND ENVIRO TECHNOLOGY PRIVATE LIMITED,13815580.0,9693134.0,3,11.979166666666666,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
KAR-KA-2021-01178,KARNATAKA,BANGALORE METRO RAIL CORP,KNR CONSTRUCTION,6701260.93,4963896.99,4,14.0,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
MAH-MA-2021-01272,MAHARASHTRA,WATER RESOURCES DEPARTMENT MAHARASHTRA,SHARMA ENGINEERING WORKS,14328073.57,15082182.71,1,30.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
2018_PWD_20904_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER KASAULI DIVSIION,DES RAJ THAKUR,19208529.0,24597650.0,8,20.27083333333333,NONE,0,LOW_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
UTT-UT-2021-01009,UTTAR PRADESH,NOIDA INDUSTRIAL DEVELOPMENT AUTH,SHREE BALAJI ENTERPRISE,5647351.21,4910740.19,1,4.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,LARGE (50L-5Cr),UTTAR_PRADESH
2018_HPIPH_21880_2,HIMACHAL PRADESH,EXECUTIVE ENGINEER,GAGAN OHRI,19540326.0,14462809.0,8,16.75,RF-5,20,MEDIUM_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2017_MC_15003_7,HIMACHAL PRADESH,EXECUTIVE ENGINEER,NARESH VIJ GOVERNMENT CONTRACTOR,2374050.0,1571371.0,2,8.729166666666666,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2020_DFHW_34986_5,HIMACHAL PRADESH,CHIEF MEDICAL OFFICER HAMIRPUR,HAMEER FACILITY MANAGEMENT PRIVATE LIMITED,2601900.0,2601900.0,5,16.333333333333332,"RF-2, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
UTT-UT-2021-01147,UTTAR PRADESH,UTTAR PRADESH PUBLIC WORKS DEPARTMENT,ZENITH INFRASTRUCTURE PROJECTS,13952628.41,12132720.35,2,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),UTTAR_PRADESH
2017_UDDHP_17927_1-3669,HIMACHAL PRADESH,EXECUTIVE ENGINEER DMC,BALRAJ PARIHAR,2065992.0,1034751.0,2,15.75,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
UTT-UT-2021-01039,UTTAR PRADESH,UP STATE HIGHWAY AUTHORITY,GUPTA AND SONS CONTRACTOR,3210125.14,3379079.09,2,4.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
KAR-KA-2021-01045,KARNATAKA,KARNATAKA RURAL INFRASTRUCTURE,DILIP BUILDCON LIMITED,7220316.71,8204905.35,1,30.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
2018_HPIPH_23444_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,VIJAY KUMAR,3697284.0,2793610.0,3,21.75,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
RAJ-RA-2021-01165,RAJASTHAN,RAJASTHAN PUBLIC WORKS DEPARTMENT,VANGUARD POWER SERVICES,4682460.9,4928906.21,3,6.0,"RF-3, RF-4, RF-6",50,HIGH_RISK,MEDIUM (10L-50L),RAJASTHAN
2017_UDDHP_17927_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER DMC,AJAY KUMAR,1912530.0,1034751.0,2,15.75,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
KAR-KA-2021-01212,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,AFCONS INFRASTRUCTURE LIMITED,4383580.12,4981341.04,3,6.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),KARNATAKA
KAR-KA-2021-01014,KARNATAKA,KARNATAKA RURAL INFRASTRUCTURE,VANGUARD POWER SERVICES,26154927.17,22743414.93,1,4.0,"RF-1, RF-4",40,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
2017_PWD_16331_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER DIVISION NO I HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT SHIMLA 3,ANKUR SHARMA,1880483.0,1777745.0,2,15.916666666666666,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2019_HPIPH_31250_1-2793,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BARSAR,AJAY KUMAR GOVERNMENT CONTRACTOR,6200000.0,3194000.0,12,16.875,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2018_PWD_19097_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER JUBBAL,BIJENDER SINGH JUSTA,8814117.0,7211235.0,3,17.270833333333332,NONE,0,LOW_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
CEN-CE-2021-01034,CENTRAL,INDIAN RAILWAYS,PNC INFRATECH LIMITED,266643227.04,246891876.89,1,14.0,"RF-1, RF-6",40,HIGH_RISK,MEGA (>5Cr),CENTRAL_CPPP
2017_UDDHP_15777_1,HIMACHAL PRADESH,EXECUTIVE OFFICER MC SOLAN,ROHIT CHAUHAN,300802.0,194919.0,3,6.083333333333333,"RF-4, RF-5, RF-6",50,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
UTT-UT-2021-01071,UTTAR PRADESH,UTTAR PRADESH PUBLIC WORKS DEPARTMENT,ZENITH INFRASTRUCTURE PROJECTS,29621183.67,21941617.53,1,4.0,"RF-1, RF-4, RF-5, RF-6",75,HIGH_RISK,LARGE (50L-5Cr),UTTAR_PRADESH
CEN-CE-2021-01288,CENTRAL,CENTRAL PUBLIC WORKS DEPARTMENT,APEX MEDITECH SOLUTIONS,5042864.0,4943984.31,2,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
RAJ-RA-2021-01117,RAJASTHAN,RAJASTHAN PUBLIC WORKS DEPARTMENT,SHREE BALAJI ENTERPRISE,5731603.85,4984003.34,3,6.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
RAJ-RA-2021-01127,RAJASTHAN,RAJASTHAN PUBLIC WORKS DEPARTMENT,APEX MEDITECH SOLUTIONS,15287072.12,13293106.19,4,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
2017_UDDHP_17629_1,HIMACHAL PRADESH,EXECUTIVE OFFICER MC SOLAN,JEEVAN SINGH,551674.0,400000.0,11,7.25,"RF-5, RF-6",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2019_HPIPH_26917_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,HYDRAULIC ENGINEERING COMPANY,1483020.0,906000.0,3,13.0,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
MAH-MA-2021-01271,MAHARASHTRA,MAHARASHTRA PUBLIC WORKS DEPARTMENT,KNR CONSTRUCTION,5006849.15,4908675.64,3,6.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
2017_HPIPH_17003_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BA,RAMA SHANKAER,261139.0,187688.0,3,6.25,"RF-4, RF-5",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
KAR-KA-2021-01148,KARNATAKA,HEALTH FAMILY WELFARE KARNATAKA,VANGUARD POWER SERVICES,296408752.44,219562038.84,4,4.0,"RF-4, RF-5, RF-6",50,HIGH_RISK,MEGA (>5Cr),KARNATAKA
2018_HPIPH_24158_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,VIRENDER THAKUR CONTRACTOR,34371096.0,15954375.0,3,21.6875,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2017_PWD_15626_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER PUBLIC WORKS DEPARTMENT PAONTA SAHIB,S S ASSOCIATES,6129800.0,5046366.0,1,21.09027777777778,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2017_UDDHP_17948_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER DMC,VIKAS,3897471.0,2523374.0,4,16.75,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_PWD_20212_1,HIMACHAL PRADESH,EXECUTIVE ENGINEE,M S SATISH KUMAR SHARMA,2453157.0,2464238.0,3,5.229166666666667,"RF-2, RF-4, RF-6",55,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2020_PWD_36843_9,HIMACHAL PRADESH,EXECUTIVE ENGINEER,MANOJ BHARDWAJ,4739544.0,4172515.0,5,11.0,RF-3,20,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
RAJ-RA-2021-01097,RAJASTHAN,RAJASTHAN RAJYA VIDYUT PRASARAN,SHARMA ENGINEERING WORKS,1666778.16,1234650.49,2,4.0,"RF-4, RF-5, RF-6",50,HIGH_RISK,MEDIUM (10L-50L),RAJASTHAN
2017_HPIPH_18495_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,BALRAJ,2704087.0,2587105.0,3,17.708333333333332,RF-6,15,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_PWD_19838_11,HIMACHAL PRADESH,EXECUTIVE ENGINEER BILASPUR DIVISION NO 2 HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT BILASPUR,M S STRIKER BROS,3403600.0,2994614.0,1,10.729166666666666,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
RAJ-RA-2021-01192,RAJASTHAN,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,SHARMA ENGINEERING WORKS,18683533.51,21231288.08,1,14.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
2020_HPIPH_33933_1-3387,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BARSAR,TRIVENI CONSTRUCTION,43242992.0,43242992.0,2,10.0,NONE,0,LOW_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
RAJ-RA-2021-01195,RAJASTHAN,MEDICAL HEALTH SERVICES JAIPUR,SHREE BALAJI ENTERPRISE,7788724.96,8850823.82,1,14.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
2017_HPIPH_15891_1-3424,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION HAMIRPUR,EXPERT DRILLERS,48731680.0,36166850.0,2,19.9375,RF-5,20,MEDIUM_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
KAR-KA-2021-01240,KARNATAKA,HEALTH FAMILY WELFARE KARNATAKA,AFCONS INFRASTRUCTURE LIMITED,12421178.88,11501091.56,2,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
2018_PWD_19915_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,S S CHAUHANS CONSTRUCTION PRIVATE LIMTED,1384688.0,1192233.0,2,12.0,RF-6,15,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01330,CENTRAL,CENTRAL PUBLIC WORKS DEPARTMENT,DILIP BUILDCON LIMITED,6620657.27,4904190.57,4,4.0,"RF-4, RF-5, RF-6",50,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
2016_HPIPH_13472_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SANJEEV GOVT CONT,3337249.0,2350810.0,1,14.99652777777778,"RF-1, RF-5, RF-6",60,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01197,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,KNR CONSTRUCTION,10308965.81,11714733.87,5,21.0,RF-6,15,MEDIUM_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
UTT-UT-2021-01190,UTTAR PRADESH,UTTAR PRADESH JAL NIGAM,NCC LIMITED INFRASTRUCTURE,4364962.1,3795619.22,4,6.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
2017_PWD_15174_6,HIMACHAL PRADESH,EXECUTIVE ENGINEER HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT DIVISION KALPA,RIPAN KUMAR,2089192.0,1202415.0,2,21.041666666666668,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
MAH-MA-2021-01177,MAHARASHTRA,MAHARASHTRA PUBLIC WORKS DEPARTMENT,NCC LIMITED INFRASTRUCTURE,3159048.69,3589828.06,1,6.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,MEDIUM (10L-50L),MAHARASHTRA
2018_PWD_19896_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,VIPAN KUMAR,1598157.0,1380860.0,2,12.0,RF-6,15,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
UTT-UT-2021-01034,UTTAR PRADESH,UTTAR PRADESH JAL NIGAM,NCC LIMITED INFRASTRUCTURE,210845125.55,221942237.42,2,4.0,"RF-4, RF-6",30,HIGH_RISK,MEGA (>5Cr),UTTAR_PRADESH
RAJ-RA-2021-01126,RAJASTHAN,MEDICAL HEALTH SERVICES JAIPUR,AHLUWALIA CONTRACTS INDIA LIMITED,3035564.98,2810708.31,3,21.0,NONE,0,LOW_RISK,MEDIUM (10L-50L),RAJASTHAN
CEN-CE-2021-01174,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,VANGUARD POWER SERVICES,10407592.42,10203521.99,4,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
2019_PWD_29007_3,HIMACHAL PRADESH,EXECUTIVE ENGINEER,AMANDEEP SINGH,3365494.0,2980427.0,5,18.95833333333333,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
RAJ-RA-2021-01056,RAJASTHAN,MEDICAL HEALTH SERVICES JAIPUR,APEX MEDITECH SOLUTIONS,5651471.73,4914323.24,5,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
2017_PWD_15805_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER DIVISION NO I HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT SHIMLA 3,NARESH VIJ GOVERNMENT CONTRACTOR,4534171.0,4577430.0,2,14.916666666666666,"RF-3, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01180,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,GUPTA AND SONS CONTRACTOR,6632309.34,4912821.73,1,21.0,"RF-1, RF-5, RF-6",60,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
2018_HPIPH_25579_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BARSAR,VINAY KUMAR SHARDA,1097323.6,999258.0,6,15.0,RF-6,15,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2017_PWD_17904_2,HIMACHAL PRADESH,EXECUTIVE ENGINEER,RAHUL,1017977.0,805962.0,4,17.833333333333332,RF-6,15,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01084,CENTRAL,INDIAN RAILWAYS,ZENITH INFRASTRUCTURE PROJECTS,5318245.74,4924301.61,2,6.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
MAH-MA-2021-01062,MAHARASHTRA,WATER RESOURCES DEPARTMENT MAHARASHTRA,LARSEN AND TOUBRO CONSTRUCTION,188183359.98,139395081.47,5,21.0,"RF-5, RF-6",35,HIGH_RISK,MEGA (>5Cr),MAHARASHTRA
2017_HIMUD_16664_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,PANKAJ GUPTA,4230911.25,4517195.0,4,18.27083333333333,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01217,CENTRAL,CENTRAL PUBLIC WORKS DEPARTMENT,KNR CONSTRUCTION,26849565.1,24860708.42,1,4.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
2019_DMEHP_32870_1,HIMACHAL PRADESH,PRINCIPAL,SYMBIOSIS INC,887600.0,100.0,2,20.791666666666668,"RF-5, RF-6",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2018_HPIPH_25282_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION NO II UNA,SG ENGINEERS AND CONSULTANTS,1113909.0,677335.0,1,9.0,"RF-1, RF-5",45,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2019_HPIPH_32570_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,PRAGATI TOWERS CORPORATION,3306792.0,3891569.0,5,12.958333333333334,RF-6,15,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01035,CENTRAL,NHAI HIGHWAYS,SHARMA ENGINEERING WORKS,21812944.23,22960993.92,1,30.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
2018_HPIPH_23633_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,HEM RAJ,1916342.0,1640982.0,2,19.92708333333333,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
UTT-UT-2021-01134,UTTAR PRADESH,NOIDA INDUSTRIAL DEVELOPMENT AUTH,LARSEN AND TOUBRO CONSTRUCTION,86908203.26,85204120.84,1,4.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,MEGA (>5Cr),UTTAR_PRADESH
